week,title,author,visual_img,legend_img,text
44,Week 44: A week of distractions,Stefanie,44_Stefanie_DearData_44+front.jpg,44_Stefanie_DearData_44+back.jpg,"[{""header"": """", ""content"": ""I am easily-distracted, and I think it comes from being self-employed: since no one who is forcing me to work except myself, I veer off-track quite easily, as I\u2019m a pretty lenient manager of myself and don\u2019t mind if I spend an hour wasting time down a social media wormhole. My days are spent in combat between my ambitious, organised self and my distracted self. I have to set up different tactics in order to get work done: sitting in caf\u00e9s working with only my phone so it\u2019s harder to use the internet, setting timers for a half-hour and forcing myself to focus for this time period: in short, every productivity trick in the book has made an appearance in my working practice. Yet still, I find it difficult to focus: I\u2019m pretty sure I\u2019ve veered off track about 10 times while writing these words, and I haven\u2019t quite been able to tackle this messy side of my personality. Upon reflection, I think during this week of data-gathering we didn\u2019t properly touch upon the elephant in the room: that our yearly data-gathering is a distraction from doing something just like any other. Sometimes it\u2019s a useful distraction, and sometimes it functions less as a distraction and more as a reminder to be aware, but it\u2019s still an additional layer over our lives that can affect how engaged we are in the act of living. I enjoy this data-gathering distraction, but equally, as I\u2019ve mentioned in previous weeks, I think that some data-gathering makes the distraction more worthwhile than others. Other philosophical musings on distraction (hey, this is what happens as I walk around my city pondering my data-gathering each week: I try to more closely define what these terms actually mean): distraction is only a bad thing when it prevents you from completing a task. A distraction when you are out drinking with friends or lounging about your house on a Saturday aren\u2019t distractions, but just\u2026 pottering, I guess. Letting distractions take you where they will is a sign of freedom, so distractions on the weekend aren\u2019t really the same as a distraction during the workweek.Looking back over the data I\u2019ve collected this week, of course I was distracted from work the most, and mostly through social media or news websites\u2026 no surprise here. Regardless, I need to remember that if I better manage my distractions during working I will have more time for the \u2018good\u2019 distractions at the weekend or in the evening, where I can potter and be distracted in that luxurious, enjoyable way that you can be when you feel like you\u2019ve completed all the tasks you need to. Normally I am very late drawing my postcard because being late is my signature style, but I\u2019m proud of this card: I drew it quickly and posted it early, and I like the results for such a simple, quick postcard: all of the lines were drawn as though they were veering off-track, alluding to how I feel whenever I am distracted. Looking at Giorgia\u2019s card you can tell that text messages are what distract her the most\u2026 but it makes sense as I don\u2019t think I tracked text message distractions so closely as they happen so often they almost feel as though they are inevitable. Looking at Giorgia\u2019s card has reminded me that the low-level distraction of text messages all add up and make a huge impact in how focused I am during the day. I need to turn off my phone more often!""}]"
45,Week 45: A week of apologies,Giorgia,45_Giorgia_DearData_45_whiteFront.jpg,45_Giorgia_DearData_45_whiteBack.jpg,"[{""header"": ""I am sorry!"", ""content"": "" How much do we apologize for our actions, for our behaviors or for our mistakes? How much do we really mean to ask for forgiveness? But more importantly: how many of our\u201cI\u2019m sorry!\u201d could be avoided in the first place by paying more attention to our manners?This was a extraordinary week for me, for half to the week I was still here alone in New York while my boyfriend was spending his days in Italy for work reasons. But, as you can tell from my postcard, our physical distance didn\u2019t keep me to be grumpy and terrible with him, thus having to apologize quite often.\u00a0 It\u2019s so easy to forget to be polite and respectful with the closest members of our families, with the ones who loves us the most, and I believe this hits home for lots of us. One more time, the act of acknowledging those rude behaviors in form of data-points helped me recognizing them, and reflecting upon each specific situation. I truly hope this will help me being better with him in the weeks to come.For seven days I payed attention and tracked all the apologies I made and I received. I also noted the \u201clevel\u201d of the excuses, indicating wether there was a real need to say it, depending on the situation. I added details about the reason why we apologized, who the person involved was, and wether it happened in real life, or via text ,or on a phone call.""}, {""header"": ""We\u2019re even!"", ""content"": "" By looking at my data what jumped at me the most is the apologies I made were balanced in numbers with the apologies I received,\u00a0after all. I couldn\u2019t believe it! I was pretty sure I\u2019ve been more apologetic to others, but data proved me wrong!This finding led me to compose a sort of \u201ctree\u201d with my data with the left part displaying my apologies and the right side for others\u2019 excuses. In an attempt to compose something different than my previous cards, my first version was on a black paper background drawn with white marks. But I ended up disliking it so I crafted it again on the regular white paper.I don\u2019t like my postcard at all, it\u2019s one of my less favorite, and I\u2019ve been spending so much time on it! I guess I was experiencing the first time of Dear-Data fatigue and drawing paralysis: how can I still invent new and pleasant visuals after so many weeks? Besides, the way I collected my data was so similar to many of my previous weeks that I couldn\u2019t really come up with something very original, and I am SORRY\u00a0about that Stef!On a positive note, and as Stefanie often points out, a postcard needed to be drawn and sent, and despite my dissatisfaction I made it and posted it.Among other thing this project is teaching us to be less critical with ourselves as designers, to embrace our failures and eventually to learn from them: we still have 7 postcards left, and I\u2019ll do my best to find ways to make them more compelling!\u00a0Stefanie\u2019s card is very nice! She drew her data as \u2018olive branches\u2019, I love it, it\u2019s one of my (new!) preferred card of hers. She also tracked the un-necessary apologies, a very interesting aspect that - actually - Stefanie\u2019s mom suggested to track in the first place, because this weeks\u2019 topic was proposed by her: thank you for that!! :)\u00a0 Stefanie\u2019s sorry are quite balanced among topics, receivers and reasons, I am very curious of her interpretations of it!\u00a0""}]"
45,Week 45: A week of apologies,Stefanie,45_Stefanie_DearData_45+front.jpg,45_Stefanie_DearData_45+back.jpg,"[{""header"": """", ""content"": ""When we launched our project online, we added a \u2018Get in Touch\u2019 form on our website in case people wanted to email us, and we\u2019ve received lots of lovely fan mail from people who have enjoyed the project. Giorgia fields all these emails, and forwards particularly interesting ones onto me, and occasionally she will forward on \u2018fan mail\u2019 from a \u2018fan\u2019 that I know very well: my mom.\u00a0Since I live so far away from my mom we tend to be in touch through multiple channels: social media, messaging, video chat, and so on, so of course Dear Data would be an additional layer for this multichannel communication, right? I love that I am in touch with my mom across all these channels except the fact she has become incredibly adept at EMBARRASSING ME DIGITALLY in front of ALL my friends on Facebook, or trolling me on Twitter, to the point where most of my real-life friends all know her name. (this is both infuriating and great in equal measure\u2026 I know she is just being cheeky but she really has a knack for digital embarrassment)Anyhow, occasionally my mother will send an email to both of us via our website that is offering feedback, or saying hello to Giorgia, and so on. Recently, she sent an email suggesting we gather data on when we apologise, since anecdotally many women often comment that they a bad habit of apologising unnecessarily.Mom (since I know you are reading this), you spoke and we listened! (for the last time, this is not going to be a habit)I know I apologise too much, as apologies are the weapon of choice for an insecure perfectionist, andnever feel as though I get things exactly right. However, I never realised how my apologies take many different forms, from my \u2018perfectionist\u2019 apologies, to the types of apologies I write when replying to another email in a less-than-timely manner, to apologising whenever I bump into someone on the street (the British version of saying \u2018excuse me\u2019, or \u2018pardon me\u2019).Unfortunately, the data from this week that gave me the most pause were the times when I apologised because I was mad at myself and mad at my mistakes as opposed to the situation actually requiring an apology. This is a shame, as it just makes me feel bad about myself unnecessarily\u2026 by apologising repeatedly, even when I am not in the wrong, I am always on the back foot in a situation.\u00a0Also, I am so embarrassed to realise that I often apologised for \u2018being annoying\u2019. This is a terrible habit: sometimes I apologise because I feel as though I am bothering other people, that I am an imposter, that I don\u2019t belong somewhere. This is a constant feeling, and when I get nervous or have a terrible bout of impostor syndrome I start to apologise for the most inconsequential things.\u00a0Oh, perhaps this week should have been a performative data-gathering week, where we gathered data on all of the times we wanted to apologise, but we instead held our tongue\u2026by the end of this project I\u2019m going to have a list of habits that I would like to change in myself: maybe the perfect material for another year-long project?\u00a0Giorgia\u2019s card arrived in the post and as usual, she always records data on herself (her apologies) AND on other people (others apologies to her). I never seem to remember to do this in my data-gathering, so I\u2019m feeling pretty self-centred at the moment!\u00a0However, thinking about this has given me an epiphany: repeatedly apologising for everything is pretty self-centred as well, in a way. A person who keeps apologising for everything must think that anything they do wrong will shake up the entire world when in reality, the world will keep spinning quite nicely with or without their mistakes, so why make such a big deal about them?""}]"
46,Week 46: A week of books we own,Giorgia,46_Giorgia_DearData_46_Front.jpg,46_Giorgia_DearData_46_Back.jpg,"[{""header"": ""Books as a mirror for?"", ""content"": ""Stefanie and I figured that surveying the books we own could tell a lot about ourselves. If we think about it, sharing our bookshelf is sharing a part of ourself: our travels, the things we\u2019re more interested in, our aspirations, our pasts... Still, my current bookshelf is unfortunately a small selection of the books I\u2019ve owned in my life, since I shipped only the volumes I truly wanted to have with me from Italy and lately I haven\u2019t bought many new ones, since I use to read fiction on my kindle.Generally speaking, as much as I would love having all of my books in my apartment,\u00a0a moving oversea and several subsequent movings in different apartments (and walk ups!) in New York taught me to truly appreciate living with less, a lot less.\u00a0In my postcard, each element is a book I have in my apartment, ordered according to their location in my bookshelf at the moment of my survey. As I anticipated, the great majority (up to the 80%) of my books are back in my hometown, and we keep the publications that feature our work in our office in Manhattan. I feel this book survey doesn\u2019t really reflect my belongings, but rather talks about what I like to have with me, what is the selection of the publications I owned that still speaks to me these days.Visually, elements\u2019 thickness and height represents books real size, their color its the main genre, featuring drawing, illustration, art, catalogues of exhibitions, architecture-urbanism, design, data visualization, music notation, English grammar, other strange-experimental artsy volumes, publications about New York, non-fiction and only one novel (the red element) which belongs to my boyfriend.\u00a0As opposed to how I organize my closet,\u00a0I don\u2019t arrange my books according to their colors, given that my \u2018bookshelf' is actually the internal windowsill of our living room, I just lay them down in order to make them stand up, trying to avoid a domino chain.By surveying my bookshelfI came up with different attributes to classify them and to add little symbols to my drawings: - books I didn\u2019t finish, ones I haven\u2019t read, and ones I had no idea I owned! - books I really like and have an emotional relationship with, - books that are filled with post-its and notes, - Italian volumes, - gifts, and publications that belongs to boyfriend, - books I know the authors of,\u00a0 - and ultimately, books that have been shipped from Italy, and their level of damage.In fact,\u00a0this week reminded me very vividly the painful process of selection of \""what to ship and what to leave\"" while emptying our apartment in Milan (and I have to thank my boyfriend for censoring me very hard).This week also recalled the funny (but also painful!) waiting time as we held on until our books arrived in New York: the 6 boxes we shipped at the same time arrived one after the other in a random way, more and more damaged as days passed. The last box got to us practically destructed, as if somebody had been kicking it step by step from Italy to here, and our poor books inside it weren\u2019t really in a good shape!This survey also offered me the chance to flip through my most beloved book of all times: \u201cLotta\u2019s bike\u201d - which is actually the only modern version I found of \u201cBritta in Bicicletta\u201d, an illustrated children book I used to read (well, look at) practically every day in the public library of my little town when I was a child.How many memories around the story and from each single illustration, I am thankful to this week for this nice commemoration!As for each of the surveys we made so far, I now am very curious to see Stefanie\u2019s actual bookshelf. There is something magic in describing your belongings through a selection of their attributes, for who reads it, it is a open door for raising questions!\u00a0""}]"
46,Week 46: A week of books we own,Stefanie,46_Stefanie_DearData_46+front.jpg,46_Stefanie_DearData_46+back.jpg,"[{""header"": """", ""content"": ""It was lucky this was the week that we chose to survey our books for each other, as it was the first time in two years that I've actually been able to access my bookshelf: normally it's dusty and inaccessible due to being surrounded by towers of two-year-old moving boxes (the usual story). Planning to have the room painted while on holiday meant that after some last-minute shifting of all the furniture around the house in preparation, my bookshelf ended up front and centre in my living room, having been dusted with all books organised by theme: ideal for some data-gathering. The bookshelf is one of those annoying Ikea Expedit sets of shelves that are perfect for records but completely unsuitable for books, and every time I look at it, I give it a special glare\u2026 I hate this bookshelf. However, I\u2019m willing to look at it this week for the task at hand and am always surprised at how few books I actually have, which is no small feat considering I used to work as a book designer. When I was young I would daydream having a massive library with shelves and shelves of books... but then I moved to London, the land of tiny box rooms, and my dreams were scuppered. Still, many of my books are hidden away, though I would really call them my portfolio more than anything: I still save copies of the books and book covers that I designed, or books and publications that my work was featured in, just in case I ever have my own design retrospective (ha, yes, a very self-centred response, though a woman can dream, right? at least I can pore over these old designs when I am old and grey)I enjoyed using this week of data-gathering to reacquaint myself with my book collection. So many of my books hold a special significance for me from different times of my life. For example, you can see evidence of past careers on this shelf, particularly because I still have so many books that I got for free when i worked in publishing (lofty classics that I keep meaning to read but never get around to). I\u2019ve also saved so many books because I\u2019ve judged them by their beautifully-designed covers instead of holding onto them for their intellectual depths. And then there are the aspirational books: books that promise to make me more productive, or organised, or a better cook, or help me to learn how to code (still getting there, guys), generally read once and then left to gather dust. I also still save books that I particularly love or were important to me in various stages of my life, including novels by Jack Kerouac and Irvine Welsh (from my teenage years), Jane Austen (guilty pleasure but I don\u2019t care), and one of my favourite classics I continually re-read: Vanity Fair by William Makepeace Thackeray.As I gathered data on these books, I came across the battered paperback that I first read when I was 12 or 13, reading and re-reading it so much that I used to be able to recall where certain plot elements were by where they were positioned on the page: A Tree Grows in Brooklyn, by Betty Smith. This is my favourite book, and I still re-read this book whenever I would like the comfort of a well-known narrative. The story takes place in the early 20th century in Williamsburg, Brooklyn, where Giorgia lives now: a nice coincidence for this postcard project!Giorgia\u2019s perfectly-measured drawing is another reminder of her architectural roots, though it\u2019s also pretty evident in the type of books she has in her house as well. My favourite part of the postcard is how you definitely know that this is a \u2018working\u2019 bookshelf as opposed to mine (which is more of a time capsule, really): she has post-it notes in so many of her books for reference! I like how such a tiny data point can create such a vivid image in my mind of Giorgia flipping through books at home...""}]"
47,Week 47: A week of smells/scents,Giorgia,47_Giorgia_DearData_47_Front.jpg,47_Giorgia_DearData_47_Back.jpg,"[{""header"": """", ""content"": ""Stefanie and I have been discussing the topic of this week for a little: as much as we both were fascinated to capturing and cataloguing the scents of our cities, we were also afraid to realize we have a poor sense of smell.Mostly, I was worried I wouldn\u2019t be able to \u201cgrasp\"" the odors, I worried they would disappear to my senses before I could even decode them in my mind.It turned out I was right. In a whole week I could only clearly detect 160 smells, roughly 23 per day, it\u2019s a very small number!in my postcard each blurred symbol represent a smell I vividly sensed during my week, in chronologic order. I liked the idea of depicting \u201cthe smell\u201d as a sort of brush stroke that fades away, conveying the feeling of an intense breath that dies out.The colors of each symbol indicates the general category I classified the scents within, and the other visual attributes help recognizing how long did it last, its intensity and my reactions to it: was a pleasant smell? Did it remind me something specific? Could I label it or \u00a0would it fall into \u201cthere oughta be a german word for that?\""There are so many smells that are tight specifically to New York, in my mind.\u00a0 This city and its different neighborhoods have very intense and peculiar odors, like I\u2019ve never really sensed before moving here. And seasons have their peculiar smells too here. As the hot summer get going you can literally be assaulted by smells as you walk the streets:\u00a0burnt pretzels and spicy curry from street vendors in Midtown,\u00a0early morning fish water in Chinatown, the characteristic smell of the many 99cents pizza shops all around, the familiar clean fresh laundry scent coming up from the basements of residential areas, coconut shampoo and sunscreen fragrances from people in the streets\u2026and also the less pleasant acute odors of garbage, sweat and smoke.But honestly, I somehow like even odors normally considered unpleasant here in New York, they are a vital, subtle but always present reminder of where I live now, and of how this city is different from where I am from.I was born and raised in a very small town in Italy, and I\u2019ve been exposed to a set of different odors of my surroundings growing up.\u00a0However there are smells here that can carry me back to my childhood, and I love when it happens.\u00a0Smell is a memory tool they say,\u00a0Diane Ackerman in A Natural History of the Senses writes: \""Smells detonate softly in our memory like poignant land mines,\u00a0hidden under the weedy mass of years and experiences.\u00a0Hit a tripwire of smell,\u00a0and memories explode all at once.\""We all know how this is true, and how pleasant is this fleeing moment when a smell gets us back in time: \u201cwhat is it?\u201d we would ask and survey our minds about. I wish it It\u2019d happen more often!I am realizing more and more how much I like reading Stefanie\u2019s postcards when the topic deals with her surroundings, when the postcard helps me picturing her days.I loved imagining her time in London at week 32, when we logged the sounds of our surroundings; and I enjoyed flipping her card back and forth this week trying to visualize where she\u2019s been by the means of the smells she could detect.I believe data that grasps routinely and ordinary moments such as these ones are neat entry points to our lives, they are the backgrounds of our habits and journeys through our days.""}]"
47,Week 47: A week of smells/scents,Stefanie,47_Stefanie_DearData_47+front.jpg,47_Stefanie_DearData_47+back.jpg,"[{""header"": """", ""content"": ""A confession: I can't stand the word 'smell'. Not only does the actual sound and pronunciation of the word leave a funny feeling in my mouth, it also seems as though it refers to something that smells faintly disgusting.So, I'll try to use the word 'scent' instead, like a posh perfumer, as I can only imagine how difficult it would be to market themselves as 'purveyors of fine smells.' But still, 'scent' doesn't appeal to me either. I am someone who has powerful feelings of repulsion to the words she hates, so perhaps it's just me, but in the English language I don't think we've cracked upon the right word for something that can be so evocative, so easily able to inspire powerful feelings in ourselves, and so attached to emotions and memories.As we tracked the 'scents' we gathered this week I only gathered data on the scents that I noticed as I went about my day. I originally tried to gather scents from the top of every hour but scents are different than sounds in that while they are continuous, you only really notice them when they change, and then you often get used to them and then they disappear as quickly as they came.I chose to organise the scents of my week by location, many of which are along my walking route to and from my Brixton studio. I've included myself and my husband as moving locations as well, as there are so many scents that are often found on our persons, but not the surrounding environment. Even just by seeing the locations I travel near or through without even looking at the scent data, Giorgia can get a good idea of my week.It was interesting to realise that most of the scents I smell are synthetic as opposed to natural. Of course, I was smelling lots of freshly painted walls in my house, but this was due to having our upstairs painted while we went away on holiday, so even for a week or so after the scent/smell lingered.However, what is more everyday is the scent of all the perfume, shower gel, laundry detergent, shampoo, and so on that I put on my body or use to wash my clothing. I didn\u2019t realise how many synthetic perfumes I use (and I\u2019ll admit that I quite like them), but I never took myself to be someone who needed to surround themselves in synthetic scents. I always watch adverts on telly for a \u2018new\u2019 amazing air freshener with bemusement, as I\u2019ve never felt the need to fill my living environment completely with synthetic perfume, but I suppose that is exactly what I am doing by wearing all the perfumes and using all of the scented products that I choose to use.But what can I say? I don\u2019t like the smell of body odor, as evidenced by the fact that it is one of my least favourite smells noted on my card (I absolutely hate the smell of a hot, packed tube train). I guess I wear so so many scented products because I fear smelling like a scent I really dislike.My favoured scents are not very out-of-the-ordinary: rain, woodfire, the smell of my laundry detergent.But my most favourite scents come as no surprise, I\u2019m sure: my husband (in general) and my husband when he steps out of the shower. I know, weird, but not exactly unusual, and I\u2019m sure there is some super-scientific pheromonal excuse for this. It\u2019s funny how the scent of my husband can be one of my favourite whereas the scent of a stranger is one of my least favourite: context when it comes to scents (particularly those associated with humans) is obviously critical.Finally, what I like best about the moments I captured my husband\u2019s scent is that this data also becomes a record of when I was close to him: I could have only captured these scents after giving him a hug, or lying close to him, or being very near. I like how by gathering one dataset you can then reveal another.We are at Week 47 and I am still unable to fully grasp how Giorgia can gather the data that she gathered: how can she capture the duration of a scent while also getting her work done and going about her day? Perhaps she has some special super-human power that I just don\u2019t have, as I have always found the data-capturing to be a challenge.Regardless, it\u2019s interesting that we both smell relatively the same scents: our partners, our perfumed toiletries and the perfumes of others. Until we embarked on this exercise I would have thought that the scents of our week would be more diverse than they really are!""}]"
48,Week 48: A week of eavesdropping,Giorgia,48_Giorgia_DearData_48_Front.jpg,48_Giorgia_DearData_48_Back.jpg,"[{""header"": """", ""content"": ""This week we wanted to observe (re: spy) the strangers around us, specifically, documenting what they were talking about.\u00a0So we spent the entire week trying to overhear conversations we caught glimpses of to understand and report the main topics.\u00a0I think I suggested this week\u2019s topic in the first place, I imagined it would be fun, but I found it hard and draining in the end!I have different ways to collect my data, and this depends on how clear it is to me what\u2019s interesting to gather at the beginning of the week.\u00a0For example, when the topic is still pretty vague on Monday mornings, I would just jot down lots of notes about every entry point, and refine my reports during the week when I figure out what to \u201cask\u201d to my data.Some other times - like this one - when I already know what I want to discover, I set up specific questions to gather my data, and use the Reporter App\u00a0as an aid to my collection.My queries for my week of playing secret agent were: - who are the victims? (are they two men, two women, a couple, a group, a man or woman talking over the phone?) - what is the situation (are they chatting in a cafe, walking the street, shopping at a store and so on) - what language do they speak? (we both live in a multicultural city, and it\u2019s nice to notice the many languages of the people we encounter) - how long could I spy them for? - and, most importantly: what are they talking about?It turns out I didn\u2019t make any revolutionary discover. My overheard conversations span from gossiping, complaining, organizing or making plans, sharing family issues or work related matters, sometimes fighting about trivial stuff, mentioning New York and specific areas of it, and referring to people or situations other than the talkers.Many times I could only hear bits of a dialogue without getting the main \u00a0subject because the environment was too noisy or because I wasn\u2019t close enough. Many times people around me were speaking a foreign language I couldn\u2019t understand, but at least I tried to detect what it was. Many other times I started to listen but - honestly - I got incredibly bored.The nicest note of the week was catching to two Italian women clearly commenting about me and my outfit: as many times happens when you speak a foreign language, they were sure I couldn\u2019t understand them! In my postcard, I tried to convey the main idea for the week by shaping each conversation I\u2019ve heard as a \u201cear\"", the length of which represents how long I\u2019ve been listening.\u00a0Actually, my initial main query \u201cwhat are they talking about\u201d wasn\u2019t what I turned out to be most compelled by.\u00a0In fact, I\u2019ve been more curious about what the relationship between them was rather than what they were talking about: were they a couple? Was it a first date? Were they working pals or friends? And also, how were they feeling about each other? Was one of the two bored to death because clearly only one of them was speaking, or were they both engaged in the conversation?I think Stefanie and I both agreed this wasn\u2019t a great topic, and generally we were expecting much extraordinaries discoveries to draw and share with each other, sorry Stef I suggested it in the first place!\u00a0""}]"
48,Week 48: A week of eavesdropping,Stefanie,48_Stefanie_DearData_48+front.jpg,48_Stefanie_DearData_48+back.jpg,"[{""header"": """", ""content"": ""As soon as I left the house I knew data-gathering this week would be a challenge, and I walked from my house to my train platform with a feeling of dread that intensified once I saw a crowd of people and I knew I had to start my spying. Oh, dear, what were we thinking? I don\u2019t actually want to spy on people, I\u2019m just a person who wants to stand on a train platform and stare off into space and daydream, or stare at and tap aimlessly at my phone, or listen to music, and is there anything wrong with that? As with other performative weeks, living in London means I am very conscious of not intruding into the small wedges of private space that Londoners try to carve out for themselves in a crowd of people: this personal, private space is precious and there is an unspoken agreement that everyone lets everyone else be, and respects these boundaries. This is a very London thing, as while in New York I am always uneasy when people speak to me on public transport, because were I in London this would be a sign that this person was potentially a little unusual and possibly volatile.Because of this, (and I know I am repeating myself here, as I do every vaguely performative week), these more performative weeks are hard for me. I try to like them, but they make me angry! I am starting to realise that this is both because of my aforementioned unease with breaking into someone\u2019s private space and also, it means that I can\u2019t have the precious wedge of private time for reflection and solitude that public transport and walking are for me in this city. I feel cheated out of time for myself when I have to interact with others for this project, and this always makes me sulk at the beginning of the week.Slowly, however, my grumpiness disappeared as I settled into a more relaxed way of listening to conversations around me. My biggest insight? Most people are talk about boring subjects, mainly carrying out \u2018administrative\u2019 conversation where they are discussing public transport and planning their movements across London. Also, while I tried to eavesdrop there was one main barrier that prevented me from overhearing conversations many times: many of the conversations that I heard were spoken in other languages, or were spoken in English dialects / patois that were too difficult for me to understand. London is the capital city of a country that once had an empire where the sun never set, on a continent with multiple separate languages in a relatively small area, so of course I am accustomed to hearing a sea of languages and sounds around me as I move about my city. However, these different languages are comforting instead of alien: I like not knowing everything about the people or the place I inhabit, I love living in a city that is continually mysterious and too big to be fully-known. Perhaps this is the reason why I came to live in London in the first place: to never feel as though I know everything, and focusing upon eavesdropping and languages has reminded me of this. I drew this card to look as though little speech bubbles were creeping in from the edges of the paper, as though the postcard was overhearing these conversations. In the end, I\u2019m pleased with this postcard as it has become a nice record of what I love about London, which is this cacophony of different languages around me. Ok, ok: so perhaps this week of data-gathering wasn\u2019t that bad after all. I know that Giorgia\u2019s drawings are supposed to look like ears, but I like how they also look like question marks, in my mind alluding to the unknown and mysterious nature of these scraps of conversation without context! Also, noticing that Giorgia spied on her friends made me smile, and noticing that there were people she overheard that she wanted to punch made me laugh out loud: I felt the same way so many times this week as well! I\u2019m glad we are both in agreement: some people are just totally insufferable, and it shows in how they speak and communicate with others! ""}]"
49,Week 49: A week of 'data',Giorgia,49_Giorgia_DearData_49_Front.jpg,49_Giorgia_DearData_49_Back.jpg,"[{""header"": ""Meta-data!"", ""content"": "" Given we both work with data in our day job, and we\u2019re also working with it with this side project, it sounded interesting to treat the word \u2018data\u2019 as a dataset for our week 49, before ending the project.How do we use it? In what situations? With whom? Can we find any patterns or interesting stories on it?\u00a0I collected all of the time I said and wrote the word \u201cdata\u201d down (and the Italian version of it, which actually has a plural version (s: dato, p:dati), and the times I\u2019ve heard it mentioned by somebody else.\u00a0On the left part of my postcards sit \u201cmy data\u201d and on the right side are the external ones grouped according to the situations, thus clusters of symbols indicate we\u2019ve been mentioning the D-word more than once in a given situation.\u00a0I wanted to explore a bit with this the drawing for this postcard, I didn\u2019t follow any strict rule for the organization of my data-data (ha!) but rather I\u2019ve been guided by my aesthetic feeling to compose an (hopefully) elegant drawing.\u00a0Every symbol represents a single time the D-word has been said, wrote, heard.\u00a0Different types of symbols indicate what kind of data (i.e. what were the number representing?) the conversation engaged on: were we talking about finance, marketing, advertising, personal data, \u201cdear data\u201d (:)) or other? Additional attributes such as colors and rounded circle illustrate who I was talking about data with, and special anecdotes, namely:\u00a0 - hear 2 strangers in my cowering space simultaneously saying the word data from their two different workstations,\u00a0 - spending a evening with our friend who was present in postcard 2 extensively covering personal data collection topics.\u00a0 - trying to explain data visualization to my hairdresser while getting my hair cut, being sure she didn\u2019t really get it (though while I mentioned Dear Data and how everything can be data in your life I could see a light bulb coming up above her head!)At the beginning of the week I was also keeping record of the number of times I read the word data, but on Tuesday I decided it was just crazy (so many!!) and it didn\u2019t really bring any value to our main question for the week.\u00a0I am having a major insight here Stefanie (at week 49!): probably we should have cooked the format for the data collection slightly differently, where the first day of the week would be for data-gathering-explorations around the topic, and the remaining 6 days would be the actual data collection.\u00a0What drives this thought is the difficulty of coming up with compelling questions for your data tracking before really digging into the topic and actually starting to collect.\u00a0I have been trying to work around this obstacle by hoarding a ridiculous amount of details on my Mondays, seeing what I found more appealing, and defining the exact data collection from my Tuesday and on.\u00a0I also realized how the different annotating tools we use (our moleskines, our evernote or note app, or different tracking apps) influences our data gathering:\u00a0setting up specific questions for our data collection at the beginning of the week brings to different kinds of results than jotting down our logs about the topic and finding data on it only afterwards.\u00a0In general, we always say that with Dear Data we\u2019ve been wanting to explore the role that data can have in understanding our personal experiences and in telling stories of our lives from it, and looking at data as ways to raise new questions. Many people associate the \u201cquantifiable\u201d and \u201cquantitative\u201d with precision and objectiveness, and they are drawn to personal-tracking by the idea that this would solve some of their problems, and finding rational answers. We think these kind of investigations aren\u2019t really about finding definitive answers about ourselves, they are more about raising novel and unexpected questions. Moreover, when we think about data in our lives we always associate it with more efficiency, more automation. We here argue we can absolutely use data to become more human, to connect with ourselves and others at a deeper level.This week has been for sure very meta, and I love how Stefanie smartly reminded it in her postcard by counting the total number of time the word data has been mentioned in her postcard\u2019s legend!And well, this is a nice week\u2019s topic to invite you to complement your reading with our recent interview on the Data Stories podcast! :)\u00a0\u00a0""}]"
